"ANIO","CodDane","TOTAL Terminales MinTIC","PC entregados MinTIC","Tabletas MinTIC Estudiantes","Tabletas MinTIC Docentes","PC MinTIC Docentes","Retoma de PC","Docentes Formados","Padres Capacitados","Tabletas aportadas por ET","PC aportados por ET","FECHA_CORTE","Inversión","Niños por terminal municipal","Niños por terminal departamental","DEPARTAMENTO","Meta Terminales entregadas Mintic","Meta Docentes Formados","Meta Padres Capacitados","Meta Retoma de PC","VIGENCIA","Demanufactura (toneladas)","meta Demanufactura","docentes acompañados","Meta docentes acompañados","Sedes beneficiadas"
"2020","15837",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","41551",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","3,00","HUILA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","15667",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","6,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","05649",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","4,49","ANTIOQUIA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","15531",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","1,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","27077",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","6,00","6,00","CHOCO","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","18029",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","5,51","CAQUETA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","23500",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","4,00","CORDOBA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","05585",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","4,49","ANTIOQUIA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","76828",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","2,92","VALLE DEL CAUCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","50370",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","4,00","META","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","73585",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","3,00","TOLIMA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","05809",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","4,49","ANTIOQUIA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","85139",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","3,60","CASANARE","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","23419",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","4,00","CORDOBA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","85430",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","3,60","CASANARE","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","13006",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","5,00","6,77","BOLIVAR","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","05425",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","4,49","ANTIOQUIA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","41770",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","3,00","HUILA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","25885",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","1,00","2,00","CUNDINAMARCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","68169",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","5,00","SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","47980",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","6,00","MAGDALENA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","20750",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","4,78","CESAR","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","88001",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","1,00","1,30","SAN ANDRES Y PROVIDENCIA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","17050",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","3,23","CALDAS","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","54720",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","7,00","4,00","NORTE DE SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","41518",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","3,00","HUILA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","15367",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","1,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","15861",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","68820",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","5,00","SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","17513",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","1,00","3,23","CALDAS","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","05101",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","6,00","4,49","ANTIOQUIA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","08849",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","5,51","ATLANTICO","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","47720",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","7,00","6,00","MAGDALENA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","76863",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","2,92","VALLE DEL CAUCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","13673",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","7,00","6,77","BOLIVAR","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","52203",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","4,00","NARI�O","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","70820",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","3,00","SUCRE","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","25489",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","2,00","CUNDINAMARCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","05059",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","4,49","ANTIOQUIA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","27430",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","6,00","6,00","CHOCO","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","73686",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","3,00","TOLIMA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","73026",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","3,00","TOLIMA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","05686",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","4,49","ANTIOQUIA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","68895",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","5,00","5,00","SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","76246",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","2,92","VALLE DEL CAUCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","13760",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","6,00","6,77","BOLIVAR","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","85125",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","3,60","CASANARE","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","13160",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","7,00","6,77","BOLIVAR","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","52685",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","4,00","NARI�O","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","23686",,"25","0","0","0","0","0",",00","0","0","2020-10-31","21155375,00","3,00","4,00","CORDOBA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00","1,00"
"2020","68770",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","6,00","5,00","SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","52687",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","4,00","NARI�O","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","25426",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","1,00","2,00","CUNDINAMARCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","25815",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","2,00","CUNDINAMARCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","44078",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","7,00","LA GUAJIRA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","13430",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","8,00","6,77","BOLIVAR","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","17272",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","3,23","CALDAS","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","47053",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","9,00","6,00","MAGDALENA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","25599",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","2,00","CUNDINAMARCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","15466",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","1,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","52079",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","4,00","NARI�O","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","52612",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","4,00","NARI�O","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","08573",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","1,00","5,51","ATLANTICO","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","20013",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","8,00","4,78","CESAR","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","19001",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","8,00","4,01","CAUCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","13836",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","8,00","6,77","BOLIVAR","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","68745",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","5,00","SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","54673",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","4,00","NORTE DE SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","05579",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","4,49","ANTIOQUIA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","68167",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","5,00","SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","70670",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","3,00","SUCRE","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","15740",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","08296",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","5,51","ATLANTICO","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","68432",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","5,00","SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","17174",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","3,23","CALDAS","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","52001",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","5,00","4,00","NARI�O","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","70204",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","1,00","3,00","SUCRE","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","13001",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","10,00","6,77","BOLIVAR","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","47692",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","5,00","6,00","MAGDALENA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","15693",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","6,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","73275",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","3,00","TOLIMA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","19455",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","4,01","CAUCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","25878",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","1,00","2,00","CUNDINAMARCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","19142",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","4,01","CAUCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","25154",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","2,00","CUNDINAMARCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","54660",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","5,00","4,00","NORTE DE SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","54398",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","4,00","NORTE DE SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","68872",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","5,00","5,00","SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","41660",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","3,00","HUILA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","15368",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","6,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","27413",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","6,00","6,00","CHOCO","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","76400",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","2,92","VALLE DEL CAUCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","86865",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","3,11","PUTUMAYO","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","23068",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","4,00","CORDOBA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","13300",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","6,00","6,77","BOLIVAR","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","19585",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","4,01","CAUCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","23090",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","4,00","CORDOBA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","25181",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","2,00","CUNDINAMARCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","19256",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","4,01","CAUCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","17444",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","5,00","3,23","CALDAS","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","20175",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","4,78","CESAR","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","68013",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","5,00","SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","68406",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","8,00","5,00","SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","15511",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","15476",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","8,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","41016",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","3,00","HUILA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","15681",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","6,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","41530",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","3,00","HUILA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","25483",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","1,00","2,00","CUNDINAMARCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","73148",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","3,00","TOLIMA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","20621",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","5,00","4,78","CESAR","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","25473",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","5,00","2,00","CUNDINAMARCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","05480",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","10,00","4,49","ANTIOQUIA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","68121",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","5,00","SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","17616",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","3,23","CALDAS","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","15322",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","66045",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","5,00","RISARALDA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","15686",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","13,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","50573",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","4,00","META","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","85225",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","3,60","CASANARE","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","19290",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","4,01","CAUCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","85400",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","3,60","CASANARE","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","68547",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","9,00","5,00","SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","05318",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","4,49","ANTIOQUIA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","15403",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","76041",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","2,92","VALLE DEL CAUCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","27600",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","8,00","6,00","CHOCO","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","25530",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","1,00","2,00","CUNDINAMARCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","17614",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","3,23","CALDAS","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","20570",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","7,00","4,78","CESAR","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","17442",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","3,23","CALDAS","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","41885",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","3,00","HUILA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","05209",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","5,00","4,49","ANTIOQUIA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","54261",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","4,00","NORTE DE SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","15106",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","2,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","76895",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","3,00","2,92","VALLE DEL CAUCA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
"2020","05313",,"0","0","0","0","0","0",",00","0","0","2020-10-31",",00","4,00","4,49","ANTIOQUIA","77427,00","5000,00",",00","15000,00","2020-12-31","3,55","190,00",",00","5000,00",",00"
